PushUps-Large_jpg.rf.53f651068ad5592c32bb120256737e1a.jpg,194.65405,387.34073,-215.03365,181.4382,365.6233,-259.77695,183.31487,361.38272,-259.81165,185.1134,356.90448,-259.84103,179.40692,368.07092,-213.93283,179.67982,366.18863,-213.9452,180.12021,364.56876,-214.0483,206.80339,327.7435,-352.6149,197.49152,340.21756,-138.84729,223.4382,377.61295,-239.13443,221.70045,382.78217,-176.88855,365.1658,321.00552,-403.58438,313.18475,348.55106,19.634295,461.0566,498.08118,-400.52222,349.9418,485.98837,137.01051,444.46222,681.73773,-365.60922,314.4285,621.43353,70.15542,433.81998,717.6602,-425.5449,285.89456,642.5542,54.868835,405.14078,707.7281,-413.78156,278.6753,639.30786,3.6672723,409.67,695.1552,-365.1547,297.15662,631.10364,44.012745,677.42737,398.83206,-146.827,641.54596,422.53442,146.9932,902.54645,470.96802,8.559123,844.1165,480.9586,285.0601,1132.0553,508.9409,186.3438,1036.9531,506.36008,465.66516,1180.8564,495.38608,192.08559,1086.5515,494.13956,482.85284,1127.9188,603.7455,61.138245,1017.46246,601.56146,416.2518
health-push-up-1140x600_png.rf.e75e5b15437053d951a34a74d28637c0.jpg,157.28043,233.28789,-134.70425,145.63586,216.21645,-167.73723,147.02345,212.35316,-167.77103,148.36226,208.18935,-168.09883,143.74014,220.67076,-118.60445,143.94708,219.37155,-118.54498,144.38858,218.23645,-118.3716,164.5147,187.44061,-205.2388,157.63214,200.24536,16.544525,180.90776,225.51231,-138.44492,179.45198,230.76762,-74.55982,275.51297,205.17647,-304.9151,300.89612,195.32582,238.82397,296.21014,360.03708,-394.73486,331.58197,343.52396,218.80786,300.47894,521.74567,-429.03064,326.18372,482.26114,6.624242,264.21588,533.71857,-515.5187,287.51385,480.02573,0.21744779,258.60953,522.43585,-450.09833,286.03174,489.63818,-81.11502,273.12738,519.0683,-408.33218,300.61066,492.91177,-33.152645,578.4794,242.5704,-173.9793,576.4313,239.24301,173.91711,778.4996,362.37054,-138.45555,764.36676,337.36618,192.58374,988.25806,431.64832,-73.30733,972.0008,388.42392,288.06332,1039.6738,425.92758,-79.53351,1019.8066,388.40454,292.40692,942.82697,509.6168,-245.14125,943.4517,467.45267,183.71677
ice_screenshot_20211023-011457_png.rf.e536bb467f0ae1956decffddb593453d.jpg,1285.3455,395.8838,-972.0812,1302.0126,364.1297,-959.1263,1305.3129,362.82724,-959.0779,1309.1118,361.9602,-959.36505,1284.5814,359.4062,-1001.90436,1276.1326,354.34357,-1002.06824,1267.5328,349.3899,-1002.27515,1284.5494,343.3682,-789.25104,1229.5829,321.59973,-979.29224,1255.9539,406.61523,-894.49536,1240.0327,399.30573,-948.9943,1224.7147,383.38138,-573.05096,995.5236,386.44177,-925.4431,1202.1067,607.7854,-349.5248,878.1619,653.95685,-962.4194,1201.2473,838.4082,-436.75928,879.2892,861.4912,-982.1194,1242.1792,871.4287,-514.629,877.7119,895.1579,-1109.167,1226.3856,873.73444,-593.5572,917.37585,879.5214,-1117.8596,1188.6129,867.1128,-473.30264,917.2725,870.00903,-999.5785,868.6275,559.4849,154.34738,755.1907,543.93195,-153.31259,709.06885,652.4038,717.7807,616.9013,617.16486,435.6315,576.2746,665.35535,1272.631,496.46747,656.7091,977.65204,543.2388,652.37933,1325.0554,465.30844,644.8799,1020.84436,589.1913,746.7201,1241.4413,518.20886,751.67456,902.8644
ice_screenshot_20211023-011503_png.rf.0bd5b8bbbda2f1762f5ec6f7a7796b6d.jpg,1377.2445,377.06073,-803.43805,1386.9176,334.9321,-789.587,1387.0505,333.08435,-789.4526,1387.6454,331.81735,-789.74524,1374.5919,332.56863,-847.71265,1366.1344,327.4485,-848.0043,1357.518,322.4512,-848.21704,1343.7163,311.6642,-623.3619,1304.9789,296.65985,-875.35846,1335.6292,391.301,-725.6277,1323.7572,385.81482,-798.3993,1232.1161,380.2471,-380.20148,1042.795,378.83746,-856.7446,1179.3818,598.2792,-130.4858,891.6197,652.8583,-858.73914,1199.2639,827.1066,-234.64964,912.9077,872.7163,-852.6103,1245.6525,849.32214,-303.53363,927.5156,906.56903,-977.3689,1242.3542,859.487,-393.70895,967.0358,885.04236,-977.053,1204.1627,856.2,-276.52832,959.4332,875.66693,-864.3947,835.366,535.814,180.99585,732.80255,520.5846,-180.07848,662.95154,645.7562,667.2182,556.1747,614.88275,352.74014,503.08673,663.57544,1184.1809,393.21515,672.0836,850.6029,458.953,644.98096,1234.2794,352.43036,657.6487,890.84564,518.84045,768.395,1167.0754,412.30588,792.09937,768.94324
ice_screenshot_20211023-011514_png.rf.9a36228c6a2cafdf603b655469b5f6d7.jpg,1473.8562,254.69789,-941.7903,1493.5923,217.49248,-906.79407,1497.4246,221.41179,-906.80084,1501.8219,225.72447,-907.3221,1472.0149,201.17166,-952.4193,1460.1714,191.87221,-952.81445,1448.1466,182.7988,-953.09326,1458.7205,221.86598,-685.841,1388.1249,161.07964,-879.0356,1435.0332,288.30075,-850.1309,1409.4489,263.49942,-905.2717,1347.1678,343.09583,-445.17062,1078.7666,280.24432,-889.2844,1290.7562,614.3016,-193.32762,895.0157,612.7303,-891.4249,1317.9232,889.51166,-274.82776,931.81055,915.90814,-900.36383,1360.9204,931.30585,-337.7023,932.9595,980.94525,-1033.7599,1361.2789,938.7163,-431.23694,989.91736,963.7664,-1044.2283,1318.0592,928.9871,-318.0054,988.83545,943.9893,-916.6638,905.98804,585.8357,163.146,768.4623,543.7784,-161.96585,718.83,681.83044,762.14874,583.56366,649.9059,437.08652,561.58826,684.51306,1337.6426,450.53082,674.6078,1006.1129,524.6465,666.479,1394.1874,414.43344,656.8278,1053.9178,560.82587,778.0038,1311.1063,469.0648,780.1109,919.029
ice_screenshot_20211023-011603_png.rf.761f1b19dc1f3ddbc31a4343d2c3035f.jpg,788.3493,583.0677,-1659.5264,791.92883,553.9934,-1678.5999,801.9465,550.06683,-1678.7684,811.9987,546.0716,-1678.9926,767.27576,561.13245,-1659.7601,758.78534,563.4094,-1659.0272,750.5923,565.90326,-1658.5907,840.0178,536.59576,-1496.1802,757.27625,561.47754,-1426.8522,822.26324,588.6572,-1568.525,793.8652,600.90424,-1548.2141,1008.9546,589.9536,-1301.8939,767.3004,557.84406,-1024.4468,1174.4764,787.3774,-1334.1918,784.76105,637.1093,-730.27386,1242.3606,951.7764,-1414.6598,797.0991,750.10614,-622.18823,1270.0605,984.282,-1545.0972,777.1437,768.5049,-648.787,1236.3389,982.98895,-1556.7521,794.1543,778.6983,-689.9501,1217.4608,969.015,-1426.3848,809.0996,775.1305,-629.66455,1111.0353,615.78827,-124.51458,996.2852,600.55286,126.357895,1226.9307,744.3543,501.32605,1064.95,710.7961,530.8044,1272.7324,820.5867,1270.3048,1131.4374,803.48303,1253.6746,1282.8981,814.7774,1352.0027,1146.1376,813.79504,1319.1119,1267.0532,899.86523,1291.9344,1134.664,858.1796,1256.0168
ice_screenshot_20211023-011607_png.rf.45a3752c267df64e62721b2be5070986.jpg,791.73706,525.96704,-1532.7582,803.10046,487.12463,-1553.7688,814.39233,481.98245,-1553.8419,825.69836,476.66794,-1553.5676,774.4772,496.47308,-1503.4564,765.7046,496.53412,-1503.3419,756.9413,497.18845,-1503.3914,857.21216,441.34973,-1428.3473,761.7403,474.47037,-1214.0712,829.94696,522.45654,-1468.6167,800.63544,531.782,-1405.6499,1044.3195,454.755,-1234.9695,746.4536,497.60162,-901.2489,1217.5864,648.0181,-1334.2349,680.4525,656.53644,-656.58923,1349.4082,853.217,-1439.2151,671.76685,829.30804,-625.52936,1389.223,879.59796,-1577.3259,625.3645,849.2182,-664.61,1347.9071,894.2645,-1610.6128,643.6576,855.0339,-715.82764,1326.779,890.49786,-1465.1138,681.4664,850.3413,-645.37823,1165.482,556.0903,-134.10364,1038.5481,599.40405,134.69958,1298.5867,629.5461,672.56604,1168.8533,685.48047,865.47015,1392.0364,654.52106,1511.9454,1266.6022,725.0531,1718.5575,1405.348,645.3495,1583.7401,1282.636,718.2023,1797.7623,1413.677,712.49896,1365.3676,1294.5509,777.89185,1639.499
ice_screenshot_20211023-011629_png.rf.c7035294cb73aaed3868db80c084784d.jpg,1508.6749,205.32108,-790.88696,1528.0045,163.07489,-761.7229,1528.3955,165.22693,-761.41907,1529.289,167.9205,-761.3566,1511.4999,152.30545,-821.2208,1499.7548,142.6264,-822.43616,1487.7098,133.06615,-823.67474,1454.0869,154.55002,-579.5921,1398.7485,102.78449,-820.20844,1436.1565,235.69368,-712.18445,1416.9437,211.44913,-780.4515,1228.0997,249.40239,-309.84073,976.3662,211.96838,-964.1749,1146.8099,605.8349,-25.964968,734.6376,672.0808,-963.1709,1098.4404,986.5117,-14.94633,777.4329,1088.302,-936.5272,1134.0496,1050.5509,-50.84677,784.77576,1182.5883,-1094.2877,1117.0037,1069.161,-166.20474,855.6091,1162.6526,-1096.1313,1072.3027,1048.2167,-68.67356,845.2936,1130.1427,-953.5576,504.25937,453.97784,222.43987,374.06998,423.82565,-219.9417,196.35312,548.32825,766.6403,95.15965,588.2126,346.42264,-80.66365,475.81284,1385.9799,-148.76424,555.4811,969.6261,-142.3833,427.80807,1451.3805,-211.64569,511.22256,1031.6742,-124.24625,602.1986,1456.1615,-163.29291,687.46954,986.8236
ice_screenshot_20211023-011631_png.rf.ea45b83d6e613a868a5a69ff99abb2c1.jpg,1434.7699,238.25203,-860.2638,1462.3333,183.32834,-833.0994,1464.1354,183.85635,-832.5692,1466.5917,184.94017,-832.14685,1443.2379,173.76398,-906.76086,1430.546,162.91548,-908.8265,1417.6028,152.11183,-911.1974,1396.4817,161.16557,-610.95624,1331.0862,113.419785,-915.1861,1364.7646,266.3458,-765.17346,1341.4371,243.62283,-850.6827,1165.2743,285.13135,-297.9598,910.73145,213.90604,-1067.1318,1054.9631,693.7902,-132.05675,694.5653,744.88043,-1097.4049,994.441,1123.9133,-159.30821,753.04285,1167.4167,-1028.6066,1032.2714,1205.8766,-192.4651,763.13654,1264.3542,-1187.4233,1002.2121,1223.9072,-312.90085,834.9889,1247.4363,-1178.1746,955.65344,1192.7635,-220.17746,822.7853,1219.9393,-1036.4675,404.81512,536.46,242.38466,265.70273,477.11465,-239.21889,80.95247,664.0997,719.87885,-63.950844,639.7555,321.21558,-268.48782,601.504,1368.9567,-394.55457,637.99884,952.45123,-353.6392,548.2271,1431.7263,-482.29266,596.57086,1004.25977,-292.5314,750.48114,1375.1028,-390.9479,794.77167,881.0557
ice_screenshot_20211023-011715_png.rf.6b0a0931274abdc224530f5381079bbe.jpg,1269.8552,470.55478,-1036.6085,1296.214,443.19464,-1028.4283,1305.2407,443.003,-1028.3488,1314.6571,443.42957,-1028.7817,1265.69,432.67926,-1063.2635,1253.866,424.79523,-1063.6139,1241.8799,417.02805,-1063.6406,1305.1346,418.61417,-881.16364,1212.0198,379.8705,-1032.7162,1253.0071,477.60117,-967.80444,1223.0854,464.301,-1011.18506,1288.309,414.481,-652.83417,1003.38556,406.97113,-930.0575,1337.7955,666.6512,-471.41705,923.43964,706.35547,-944.98987,1322.5535,919.1452,-525.8217,948.8485,939.07526,-980.10364,1369.069,969.02527,-589.95807,954.8231,988.17535,-1114.112,1339.5969,973.74115,-671.9265,1005.13403,973.00806,-1115.8649,1297.1567,956.879,-561.1382,1004.1123,961.70764,-997.5396,930.75006,487.69525,133.44002,794.5661,469.51318,-133.74692,801.07904,671.40106,568.48773,718.59784,689.37506,327.30148,673.3182,746.19525,1131.3301,602.1096,729.19073,896.63135,644.24457,734.8773,1188.9313,581.7208,710.35767,953.4268,664.24536,853.24243,1124.263,592.5353,833.60455,902.47076
ice_screenshot_20211023-011718_png.rf.89346b8d8ef41731af3eed4feda30e93.jpg,1252.1321,514.78955,-1031.6251,1283.2612,500.16046,-1038.2408,1289.5503,500.9993,-1038.2925,1296.2198,502.29822,-1038.5471,1261.9264,486.52893,-1072.5853,1254.8335,477.94946,-1072.8846,1247.5233,469.47937,-1072.781,1291.9957,475.13208,-927.8525,1229.1671,424.00287,-1080.964,1230.3417,511.4998,-971.533,1213.3063,496.12173,-1016.4186,1281.1598,450.41504,-739.35474,1014.2638,408.22614,-1002.31604,1311.448,695.16034,-591.60126,924.6495,711.72437,-1054.8367,1317.6409,938.6147,-717.56744,962.1317,955.54755,-1108.6545,1362.8909,985.9448,-815.9315,966.3107,1005.93774,-1249.839,1340.2931,982.93225,-897.83466,1011.0115,983.08374,-1259.1943,1302.094,968.21857,-758.8015,1013.1474,968.1867,-1128.0798,931.67255,563.04987,124.7314,797.1057,533.88806,-124.26955,839.26807,707.6701,680.0173,705.01917,701.6306,474.0924,731.4409,751.8229,1318.7644,630.21045,768.10706,1075.7224,710.2293,739.1228,1381.5117,615.61395,755.98456,1133.563,707.9247,830.37823,1310.5103,619.5298,863.94574,1062.2445
ice_screenshot_20211023-011748_png.rf.8baebae04199ba0b59c23f12b4625aae.jpg,1432.1302,478.9158,-360.39346,1452.238,443.73233,-343.6177,1450.0763,440.65924,-343.36774,1448.3047,438.06946,-343.66284,1449.2421,441.17114,-410.47137,1445.6691,433.4718,-410.81738,1441.8674,425.7964,-410.8208,1401.6104,396.94296,-221.71231,1392.0052,376.0098,-509.78693,1375.6887,471.33633,-305.62436,1374.2222,462.16812,-389.2898,1214.5509,442.60437,-72.71916,1104.2507,360.08612,-582.06464,1179.356,702.7749,70.1217,988.3034,677.6733,-558.7351,1201.2975,958.12714,9.0706625,954.55066,980.3426,-507.5168,1247.7977,984.1106,-30.921707,959.41455,1032.1382,-607.49036,1246.6213,999.58124,-118.49586,996.9993,1029.8724,-606.627,1213.2197,990.20416,-35.654976,990.9794,1014.5149,-515.66876,688.66223,565.24817,155.33899,605.10205,496.78955,-153.68533,392.49805,736.4904,314.01935,296.49182,683.54596,39.976185,139.78827,740.7696,753.7552,22.458801,771.4777,362.94397,89.608444,710.76184,792.9551,-36.955833,759.5049,380.3578,74.86902,850.3469,701.44696,-10.486221,895.97864,195.79648
ice_screenshot_20211023-012007_png.rf.b7428a823f7dfd97f7489d2bd62e21f0.jpg,1155.7505,491.9833,-1124.2489,1198.3613,462.59717,-1119.3699,1211.2994,466.29996,-1119.3718,1224.5426,470.29184,-1119.5304,1162.0139,444.75052,-1139.729,1149.0504,434.79886,-1140.0885,1135.8909,425.2533,-1140.0662,1234.8557,458.3198,-934.03564,1117.863,392.6835,-1027.8358,1155.1835,511.98212,-1042.1808,1114.5509,490.23065,-1068.44,1248.6776,535.8737,-629.68005,960.73975,438.08688,-967.2949,1393.3623,784.09424,-522.39465,933.4995,763.66205,-1043.6537,1433.1781,1016.1733,-627.96454,915.84393,1048.4525,-1086.7145,1491.5568,1064.9945,-724.9271,900.104,1110.9207,-1215.0533,1474.1792,1057.5046,-789.8051,951.166,1107.3525,-1221.4662,1435.3431,1038.596,-669.0807,961.32935,1090.305,-1100.5048,885.07275,632.79517,126.566765,773.77026,574.73785,-126.803215,782.15497,667.87585,479.88113,691.7712,743.30646,81.65006,719.7474,496.34006,1001.0216,697.03253,550.53375,563.147,713.3453,460.87064,1062.6338,705.99475,506.98328,621.2924,694.49615,498.09842,1214.999,667.6054,550.80695,786.7233
ice_screenshot_20211023-012011_png.rf.a89dda0f619c5b8d8de1f418458e59b2.jpg,997.41315,461.55063,-893.24567,1027.2113,446.25015,-898.1811,1035.0968,445.77686,-898.12164,1043.1672,445.7755,-898.4272,1003.47736,434.64334,-942.34326,996.82367,425.91586,-942.75287,989.77344,417.3932,-942.7546,1051.8524,408.29102,-813.9909,984.8031,364.55154,-1010.1638,983.847,447.52487,-845.68365,965.2593,436.26974,-903.40424,1073.9988,366.8218,-623.87317,795.3037,315.8119,-956.3605,1166.4467,636.9865,-511.1134,693.42255,639.0344,-983.863,1236.2363,871.78125,-541.25726,666.8489,922.21246,-1014.4056,1304.2922,921.66473,-597.2508,651.8536,977.5515,-1137.564,1277.7168,925.04114,-685.4326,707.4691,984.0622,-1137.0935,1235.7932,906.2509,-575.5533,716.56635,968.1659,-1025.9343,752.79553,396.7136,162.69405,603.1067,350.4786,-163.46443,650.8147,682.1579,356.4351,487.98505,727.0439,-70.893,532.5023,663.8971,988.96875,434.28046,651.01025,566.8665,505.02948,641.80994,1062.071,436.2815,618.00385,640.759,501.4614,754.72876,1244.3707,386.2076,709.4303,851.1973
ice_screenshot_20211023-012118_png.rf.0d11df535e0b5827310cb304dc019319.jpg,658.501,304.34726,-369.0656,653.807,267.99792,-413.22623,659.6589,261.14282,-413.41003,665.3956,254.02103,-413.57196,646.0209,279.07138,-353.0932,645.6328,281.41006,-353.05807,645.5327,284.0263,-353.31485,708.2596,228.99104,-475.772,678.01056,272.93872,-198.88843,701.21234,302.0249,-380.41077,691.4185,319.94052,-299.66708,924.1486,268.4631,-545.9386,814.86255,325.55707,3.2979765,1114.6195,508.71628,-532.8513,893.9083,489.87323,175.67242,1088.1775,773.37396,-455.6098,859.43866,659.30774,83.175514,1086.392,837.90186,-530.84784,838.3033,688.89685,50.016594,1041.6813,822.81824,-509.90643,823.52075,688.95465,-25.526342,1044.4891,801.3905,-449.03632,846.5329,678.47015,47.360508,1360.9932,408.4624,-182.37865,1301.0156,438.19757,183.47021,1579.6296,516.0479,243.54071,1500.5916,526.66693,550.21313,1801.4749,583.0259,660.34564,1671.0948,575.8646,920.96594,1848.5713,571.1453,694.53357,1713.7124,563.7981,959.831,1804.6079,697.56274,568.87854,1670.5573,674.58655,878.85913
ice_screenshot_20211023-012120_png.rf.14b6f0af312ca6dcb617d551de5992b8.jpg,250.18867,155.3303,-645.4705,268.93408,104.47562,-684.23413,281.87604,98.22603,-684.34406,294.48566,91.684204,-684.3626,250.1073,117.25962,-615.3053,248.37262,121.31703,-615.82367,247.02547,125.82178,-616.3171,365.99423,76.105705,-726.637,298.14764,124.39632,-416.28397,309.70035,170.0384,-656.6516,287.93237,190.59904,-566.2759,670.7087,178.41962,-754.93024,456.8008,241.97964,-237.18552,861.9667,565.61664,-664.1863,546.3937,516.9261,-37.683178,809.27563,923.3435,-642.34,521.58575,820.2392,-59.805695,804.8108,998.42316,-778.02515,482.13513,874.3355,-87.04302,736.3032,982.03314,-764.79047,474.1573,872.4923,-196.07661,737.77405,958.66125,-650.51245,513.80383,856.2005,-103.42245,1207.217,359.40906,-205.9295,1084.8848,396.46265,207.66325,1493.2047,507.3468,366.4717,1320.4408,508.11728,672.3747,1754.739,568.5988,880.7526,1538.1315,559.83417,1204.4442,1820.5641,546.53217,920.6593,1606.3337,537.4004,1258.468,1725.2294,717.14307,757.2805,1496.6537,704.36725,1188.4227
ice_screenshot_20211023-012255_png.rf.b4d07cb2711d08c16ce14888065783bf.jpg,900.0625,593.43317,-1172.0604,900.0617,569.65356,-1173.6346,906.0796,566.2153,-1173.7949,912.1572,562.7183,-1173.8412,881.15344,576.0293,-1154.5211,874.7036,576.76135,-1154.4167,868.12854,577.8005,-1154.2899,920.22034,543.3048,-1017.8446,857.6113,565.9007,-930.4191,914.8714,592.2884,-1100.8663,896.9116,599.32806,-1075.7968,1013.05585,567.6091,-891.1482,830.2621,595.8209,-677.489,1074.8926,723.0676,-975.37054,826.4947,735.9927,-622.4024,1101.3534,878.8948,-1078.9662,810.6745,881.69867,-663.528,1121.0237,906.1154,-1171.0255,789.0912,901.5923,-679.20703,1096.1926,907.49567,-1193.8055,788.6176,907.1296,-732.9547,1080.3872,899.9379,-1094.144,804.50934,902.7646,-687.3396,1051.6882,707.67584,-88.72504,967.0183,719.2039,89.20171,1104.0688,777.8725,471.69342,1032.827,770.65576,677.16064,1134.3525,793.6054,1110.476,1087.103,780.84064,1298.1442,1139.4485,787.76953,1169.1825,1102.3018,777.1279,1359.1561,1143.3665,842.8979,1040.1886,1087.2683,826.22974,1228.9597
ice_screenshot_20211023-012324_png.rf.26a612fd599c358227156076283990e2.jpg,1061.0798,267.41702,-1313.7184,1076.8921,238.85762,-1337.433,1090.7799,234.6877,-1336.4512,1104.566,230.66043,-1336.6165,1039.8234,238.30695,-1341.2701,1027.209,234.752,-1340.754,1014.31195,230.55386,-1340.1202,1126.9202,183.58838,-1157.8628,988.8127,187.12746,-1180.9417,1078.895,253.77289,-1221.3953,1042.3875,254.7119,-1228.8846,1310.7793,132.90216,-719.98645,827.7283,191.5473,-765.8693,1441.6859,430.70084,-497.87128,691.6758,492.04208,-532.7914,1459.6598,723.036,-512.78326,662.7876,751.26154,-512.88654,1503.1086,787.4498,-616.195,632.4214,818.4651,-621.08484,1448.8813,790.972,-692.97577,685.6985,814.80133,-646.2706,1413.5175,767.629,-545.847,718.8816,789.347,-527.8702,1143.4791,-36.94184,18.45648,894.7608,3.2720342,-20.044924,1212.6034,245.06218,-318.4889,922.82556,340.07397,-370.0396,1243.6162,533.61816,185.44131,969.5535,596.40063,2.2042215,1240.4386,556.4914,230.59283,998.183,616.0525,26.294676,1264.2737,723.8473,-1.1776927,983.73663,772.5061,-251.75867
ice_screenshot_20211023-012407_png.rf.6752cf8adf00148a2cb5a8f3a9713317.jpg,1271.3201,599.9056,-546.5192,1279.5618,575.173,-526.7431,1278.2218,571.0363,-526.46265,1277.1108,567.4428,-526.44336,1275.0598,577.8209,-588.32404,1271.3418,574.6078,-588.5005,1267.4868,571.5443,-588.6989,1248.7405,542.44415,-374.61526,1238.0391,546.6711,-658.0765,1238.782,595.18286,-480.54617,1236.0333,597.67847,-561.6142,1149.6672,555.11194,-142.02638,1061.0596,561.721,-693.32654,1121.839,687.3117,5.455556,968.09827,719.68494,-728.693,1125.8126,813.66724,-124.90226,964.7422,876.767,-807.77057,1161.207,814.22974,-166.49184,986.535,892.06116,-932.3459,1156.9585,819.2315,-264.92365,1007.57983,877.9062,-911.52765,1132.3352,823.70264,-170.72066,997.7345,875.42706,-811.1571,864.01544,626.64496,178.05693,814.6828,621.9626,-177.08624,723.743,674.694,698.8132,668.0639,664.7858,279.22818,588.5869,663.61224,1245.2971,512.5962,674.1259,766.784,548.6856,648.1556,1296.6418,470.44058,671.6663,798.85535,610.5532,745.7956,1200.0791,546.8502,753.6982,624.9508
ice_screenshot_20211023-012559_png.rf.6fb22a29bd95fc4af1e50fe25c11bb39.jpg,636.1814,282.8121,-971.1621,633.512,251.91788,-1014.4297,641.5139,248.30086,-1014.1982,649.4662,244.48206,-1014.3486,618.13165,252.33511,-958.71326,614.6227,250.20366,-958.63684,611.3369,248.61719,-958.6935,690.64343,213.06552,-1053.7468,638.83344,215.60625,-790.29156,683.76,277.63412,-970.5844,668.1316,282.79752,-892.9885,943.4146,255.12984,-996.9622,723.86884,183.95648,-543.47455,1033.2162,567.5855,-1004.66113,708.5308,396.1815,-228.32039,977.0041,820.3237,-1051.4602,684.63873,629.99963,-311.26498,956.3484,869.30023,-1196.8197,640.8258,642.73926,-373.6478,909.83746,833.6698,-1188.4556,646.32947,655.31934,-475.68805,913.55005,814.6306,-1056.6072,682.3151,657.64954,-353.02493,1231.2952,363.87125,-175.61075,1123.4006,327.43127,176.2789,1306.8718,468.99475,437.1847,1198.223,420.86255,869.26855,1415.0411,468.61197,1114.8965,1343.342,437.06198,1541.756,1450.0353,446.5144,1187.4698,1380.4662,420.20078,1615.23,1379.0116,555.973,1171.3228,1343.2177,520.11066,1633.4167
